id,name,pos,team,set-id,set-userid,set-name,ssn-gms,ssn-ssn,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-2pt,rec-1d,rec-rec,rec-tgt,rec-td,rec-yds,fum-lost,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,idp-2pr,idp-ast,idp-blk,idp-fmr,idp-fmf,idp-int,idp-pd,idp-sck,idp-saf,idp-tac,idp-tfl,idp-td,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,pr-td,pr-yds,kr-td,kr-yds
HortTo00,"Tory Horton",wr,SEA,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.533,16.7,29.8,1.6,236,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnTy00,"Ty Johnson",rb,BUF,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,24,4.59,0.5,102,0,6.618,13.3,18.5,0.8,133,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrowDy00,"Dyami Brown",wr,WAS,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.857,18.8,30.5,1.1,232,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoopAu00,"Austin Hooper",te,ATL,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.645,13.1,19.5,0.6,138,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LaneJa01,"Ja'Kobi Lane",wr,BAL,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.29,16.8,30,1.5,227,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BurkTr00,"Treylon Burks",wr,WAS,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.425,17,30.5,1.4,231,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColeJo00,"Jonah Coleman",rb,DEN,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,55,10.752,1.6,228,0,2.055,5.9,8.1,0.2,44,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DikeCh00,"Chimere Dike",wr,TEN,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,5,1.302,0.1,30,0,9.345,15.3,27.6,1.3,209,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BellSk00,"Skyler Bell",wr,BUF,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.588,15.4,27.8,1.6,214,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpanBr00,"Brevyn Spann-Ford",te,DAL,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.511,11,18,1,113,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HarrNa00,"Najee Harris",rb,NYG,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,39,7.034,0.7,158,0,4.809,11.5,16,0.2,90,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThorDo00,"Dont'e Thornton Jr.",wr,LV,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.885,16.2,29.1,1.1,222,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RobiDe01,"Demarcus Robinson",wr,SF,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.561,15.1,28.7,1.3,219,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SinnBe00,"Ben Sinnott",te,WAS,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.484,11,17.7,0.7,115,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BranZa00,"Zachariah Branch",wr,ATL,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.858,16.4,29.2,1,220,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GordOl00,"Ollie Gordon II",rb,MIA,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,48,9.49,1.5,199,0,2.028,5.8,8.2,0.2,44,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FeltTa00,"Tai Felton",wr,MIN,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.723,16.6,29.9,1.1,212,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlleCy00,"Cyrus Allen",wr,KC,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.561,15.8,28.3,1.2,213,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AyomEl00,"Elic Ayomanor",wr,TEN,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.345,15.3,27.6,1.3,209,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MetcJo00,"John Metchie III",wr,CAR,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615,17.2,29,0.9,204,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MumpKo00,"Konata Mumpfield",wr,LAR,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,3,0.64,0,16,0,8.346,13.8,24.5,1.5,185,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WrigBr00,"Brock Wright",te,DET,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.674,10,15.3,0.9,93,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WestNi00,"Nick Westbrook-Ikhine",wr,IND,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.427,13.6,24.2,1.7,188,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RariEl00,"Eli Raridon",te,NE,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.485,9.2,14.8,1,93,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TillCe00,"Cedric Tillman",wr,FA,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.588,17,30.3,0.8,206,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaviIs00,"Isaiah Davis",rb,NYJ,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,25,4.794,0.7,102,0,5.268,12.3,16.6,0.3,98,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McNiJe00,"Jeremy McNichols",rb,WAS,68118,268,"Maurile Tremblay",12,0,0,0,0,0,0,0,0,0,0,22,4.474,0.7,94,0,3.729,9.7,13.2,0.2,68,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EstiAu00,"Audric Estimé",rb,NO,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,30,5.692,0.6,127,0,4.647,11.3,15.9,0.3,85,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MoreFo00,"Foster Moreau",te,HOU,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.701,9.1,14.3,0.7,105,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrooTa00,"Tahj Brooks",rb,CIN,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,51,10.01,1.5,212,0,1.11,3.9,5.5,0.1,30,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlieMo00,"Mo Alie-Cox",te,IND,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.485,9.2,14.3,0.8,95,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KolaCh00,"Charlie Kolar",te,LAC,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.809,9.8,16,0.5,104,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GiddDJ00,"DJ Giddens",rb,IND,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,32,6.42,1,135,0,3.567,9.1,12.6,0.3,67,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnTe01,"Tez Johnson",wr,TB,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.184,13.4,23.5,1.3,185,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WrigJa04,"Jaylen Wright",rb,MIA,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,37,7.078,0.9,154,0,2.892,7.6,11.3,0.2,58,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EvanMi01,"Mitchell Evans",te,CAR,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891,8.2,13.4,0.6,85,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCaLu00,"Luke McCaffrey",wr,WAS,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.238,14.8,24.4,0.9,177,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimsBe00,"Ben Sims",te,FA,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999,8.6,14.4,0.4,87,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WilsEm00,"Emanuel Wilson",rb,SEA,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,40,8.06,1,176,0,1.731,5.2,7.1,0.2,39,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SingNi00,"Nicholas Singleton",rb,TEN,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,41,8.206,1.3,172,0,1.407,4.5,6.4,0.1,35,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RandAd00,"Adam Randall",rb,BAL,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,37,7.464,1.2,156,0,1.839,5.4,7.5,0.2,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HibnMa00,"Matt Hibner",te,BAL,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.378,7.2,11.6,0.7,75,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShipWi00,"Will Shipley",rb,PHI,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,28,5.354,0.7,116,0,3.675,9.4,13.2,0.2,69,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RuckJe00,"Jeremy Ruckert",te,NYJ,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.486,8.3,12.8,0.5,70,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlueJa01,"Jaydon Blue",rb,PHI,68118,268,"Maurile Tremblay",8,0,0,0,0,0,0,0,0,0,0,18,3.754,0.7,76,0,1.623,5,7,0.2,37,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatkJo00,"Jordan Watkins",wr,SF,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.698,12.7,22.9,0.9,178,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KleiMa00,"Marlin Klein",te,HOU,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.162,7,11.2,0.6,70,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RoyaJa00,"Jalen Royals",wr,KC,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,1,0.24,0,6,0,7.293,12.3,22,1,166,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FarrLu00,"Luke Farrell",te,SF,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.243,7.8,12.4,0.5,66,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusgLu00,"Luke Musgrave",te,GB,68118,268,"Maurile Tremblay",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.001,5,7.5,0.3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StolJa00,"Jack Stoll",te,FA,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.297,7.3,11.9,0.4,74,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HursTe00,"Ted Hurst III",wr,TB,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.023,11.7,20.4,1.1,161,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JuszKy00,"Kyle Juszczyk",rb,SF,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,3,0.52,0,13,0,6.78,15.7,23.1,0.3,120,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KirkCh00,"Christian Kirk",wr,SF,68118,268,"Maurile Tremblay",12,0,0,0,0,0,0,0,0,0,0,1,0.24,0,6,0,5.187,8.8,14.3,0.6,127,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SandRa00,"Raheim Sanders",rb,CLE,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,37,7.18,1,154,0,1.461,4.7,6.5,0.1,35,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MendFe00,"Fernando Mendoza",qb,LV,68118,268,"Maurile Tremblay",6.1,0,0,199,120,69.862,6.4,0,7.1,1347,0,20,3.612,0.6,75,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CuevJo00,"Josh Cuevas",te,BAL,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.622,5.9,9.5,0.5,62,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WatsDe00,"Deshaun Watson",qb,CLE,68118,268,"Maurile Tremblay",6.3,0,0,208,129,73.202,5.8,0,6.6,1371,0,19,4.012,0.6,85,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BoerNa00,"Nate Boerkircher",te,JAX,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.541,5.8,9.2,0.5,60,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BondLe00,"Lewis Bond",wr,HOU,68118,268,"Maurile Tremblay",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.971,8.8,15.6,0.7,118,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArkiTa00,"Tanner Arkin",te,NE,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.406,5.7,9.1,0.4,57,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HudsTa00,"Tanner Hudson",te,CIN,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.325,5.9,8.8,0.4,52,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SmytDu00,"Durham Smythe",te,BAL,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.271,5.5,8.4,0.4,54,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LancBr00,"Bryce Lance",wr,NO,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.132,10.3,19,1.1,142,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DurhPa00,"Payne Durham",te,TB,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217,5.2,8.2,0.4,55,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AdkiNa00,"Nate Adkins",te,DEN,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.055,5.3,7.9,0.5,47,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StovCa00,"Cade Stover",te,HOU,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.028,5.3,8.2,0.3,48,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MorrQu00,"Quintin Morris",te,JAX,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.001,4.9,8.2,0.3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalbJJ00,"JJ Galbreath",te,FA,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.839,4.6,7.5,0.4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BateJo00,"John Bates",te,WAS,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785,4.8,7.5,0.3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DuliAs00,"Ashton Dulin",wr,IND,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.943,10.6,17.3,0.8,135,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChisEf00,"Efton Chism III",wr,NE,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.916,10.4,18.6,0.8,136,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CulpDe00,"Devin Culp",te,TB,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.515,3.9,6.1,0.4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KnigZo00,"Bam Knight",rb,ARI,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,26,5.034,0.7,108,0,1.893,5.6,8.1,0.1,42,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KoziTa00,"Tanner Koziol",te,JAX,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.434,3.8,6.1,0.4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SaubEr00,"Eric Saubert",te,SEA,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.704,4.5,7.4,0.2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RaymKa00,"Kalif Raymond",wr,CHI,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,9.5,14.9,1,125,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BerrBr00,"Braxton Berrios",wr,NYG,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,10.6,17,0.8,126,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MoorDa01,"David Moore",wr,CAR,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.808,10.8,19.3,0.7,129,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WileJa00,"Jared Wiley",te,KC,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.488,4,6.4,0.3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TuckSe00,"Sean Tucker",rb,TB,68118,268,"Maurile Tremblay",15,0,0,0,0,0,0,0,0,0,0,31,6.478,0.9,139,0,0.597,2.7,3.6,0.1,23,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ConkTy00,"Tyler Conklin",te,DET,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.515,4.3,6.6,0.2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SchoLu00,"Luke Schoonmaker",te,DAL,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.326,3.9,6,0.3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PeniMi00,"Michael Penix Jr.",qb,ATL,68118,268,"Maurile Tremblay",6.2,0,0,199,119,69.536,6.3,0,6.8,1369,0,14,2.59,0.5,52,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaweJa00,"Jackson Hawes",te,BUF,68118,268,"Maurile Tremblay",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218,3.4,5.6,0.3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JolyJu00,"Justin Joly",te,MIA,68118,268,"Maurile Tremblay",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624,2.5,3.9,0.2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
